video_id,frame,keypoint_id,x,y,confidence,velocity_x,velocity_y,acceleration_x,acceleration_y,left_elbow_angle,right_elbow_angle,left_knee_angle,right_knee_angle
uploads\video_7.mp4,40,8,84.62501406669617,166.59570693969727,0.43268433,-45.65193235874167,-303.85150909423766,-641.3829463720296,-21733.95532608023,,149.35282929972402,,
uploads\video_7.mp4,40,9,142.38105297088623,546.1404037475586,0.66639316,-90.37014484405499,83.30928802490217,-4166.627393960936,-7891.978340148895,,,,
uploads\video_7.mp4,40,10,105.70035338401794,143.28871726989746,0.5531932,-391.67386293411175,-780.1258754730209,-20695.970066785732,-44997.906408309755,,,,
uploads\video_7.mp4,40,11,181.15135431289673,386.88243865966797,0.7664391,-123.93863439559912,217.3064041137691,-5467.601602077462,1146.083221435543,,,,
uploads\video_7.mp4,40,12,183.92823457717896,274.5883560180664,0.6419909,-167.27680206298794,-22.79066085815425,-7096.659336090059,-5212.23403930662,,,,
uploads\video_7.mp4,40,13,227.23870038986206,423.39256286621094,0.47167975,99.76334810256938,169.7990798950192,2703.131790161122,4139.874343872054,,,72.38406993347958,
uploads\video_7.mp4,40,14,243.51191997528076,275.43298721313477,0.3950038,-12.535679340362524,79.96229171752914,-4814.213619232159,-6171.329631805396,,,,154.81551839020779
uploads\video_7.mp4,40,15,263.1363773345947,328.74263763427734,0.14631021,499.9424314498891,192.16548919677695,30868.29177618014,11474.242324829056,,,,
uploads\video_7.mp4,40,16,272.14868545532227,289.3979835510254,0.23238745,134.96156930923436,133.07394027709935,6197.305705547309,10048.71229171749,,,,
uploads\video_7.mp4,41,0,37.0459520816803,377.5996780395508,0.7241396,-1.9558024406433192,-6.542434692382842,3327.2605982422906,-3628.8464736938577,,,,
uploads\video_7.mp4,41,1,29.82302874326706,395.40523529052734,0.76557976,-1.695381402969368,-6.812362670898468,1818.6457273364108,-5687.105941772476,,,,
uploads\video_7.mp4,41,2,27.732630372047424,333.5840606689453,0.6570299,-13.018407225608884,-19.505615234375085,1039.3447172641754,-5844.209556579607,,,,
uploads\video_7.mp4,41,3,39.56408768892288,396.02996826171875,0.31525296,0.4968068003654502,-2.3154067993164165,464.45415347814685,-8891.929855346702,,,,
uploads\video_7.mp4,41,4,46.70417368412018,251.03219985961914,0.6298627,5.267069935798668,-3.2076072692871236,1016.4128869771993,-6665.03343582155,,,,
uploads\video_7.mp4,41,5,81.98819875717163,412.5579071044922,0.85206914,33.781306743621975,31.025123596191545,3499.9260467291024,-2802.3922729492197,,,,
uploads\video_7.mp4,41,6,70.2522200345993,237.76363372802734,0.64308584,4.167358875274677,-10.069198608398482,734.2787396907831,-8004.023342132591,,,,
uploads\video_7.mp4,41,7,113.82066607475281,482.9589080810547,0.79266566,5.111035108566307,4.911804199218772,2854.807598590859,-4593.925285339366,179.44437387501864,,,
uploads\video_7.mp4,41,8,84.90565896034241,166.27281188964844,0.43737248,8.138701915741002,-9.363956451416056,1559.9283939600043,8540.139026641864,,148.67689329856842,,
uploads\video_7.mp4,41,9,144.3212878704071,548.7084197998047,0.49194866,56.266812086105595,74.47246551513705,4252.471750974676,-256.2678527831898,,,,
uploads\video_7.mp4,41,10,105.68564414978027,143.916015625,0.54135936,-0.42656779289245794,18.191652297973715,11346.17155909541,23151.208305358945,,,,
uploads\video_7.mp4,41,11,183.45472812652588,387.99346923828125,0.608447,66.79784059524566,32.2198867797853,5531.357774734523,-5367.509002685554,,,,
uploads\video_7.mp4,41,12,183.99361610412598,275.22865295410156,0.63691306,1.8960642814636315,18.568611145019613,4906.013123989117,1199.4188880920474,,,,
uploads\video_7.mp4,41,13,227.0151972770691,422.9850387573242,0.4495767,-6.481590270996122,-11.818199157714897,-3081.103212833413,-5266.901092529312,,,72.37409802579425,
uploads\video_7.mp4,41,14,243.44664573669434,274.7836112976074,0.37783858,-1.892952919006356,-18.831901550293054,308.63906621933023,-2865.031604766856,,,,153.55203216075955
uploads\video_7.mp4,41,15,263.32430362701416,329.124755859375,0.13986908,5.449862480163598,11.081428527832081,-14340.284500122105,-5251.437759399424,,,,
uploads\video_7.mp4,41,16,272.57266759872437,289.0013313293457,0.22065403,12.295482158660944,-11.502914428710989,-3557.316527366645,-4192.728786468519,,,,
uploads\video_7.mp4,42,0,31.586492657661438,384.76627349853516,0.4930123,-158.32432329654662,207.83126831054645,-4534.687104821187,6216.837387084937,,,,
uploads\video_7.mp4,42,1,25.98199814558029,400.6912612915039,0.5664679,-111.38988733291603,153.29475402832,-3181.140671968447,4643.1063842773265,,,,
uploads\video_7.mp4,42,2,25.039056837558746,337.38059997558594,0.84909695,-78.1136325001715,110.09963989257791,-1887.7615329623122,3758.5523986816297,,,,
uploads\video_7.mp4,42,3,36.36504381895065,403.96507263183594,0.39112332,-92.77227222919446,230.11802673339798,-2704.8032918572317,6740.569572448704,,,,
uploads\video_7.mp4,42,4,45.135741233825684,256.9533157348633,0.7296794,-45.48454105854025,171.71236038207974,-1471.7967188358257,5072.679061889628,,,,
uploads\video_7.mp4,42,5,80.05367159843445,417.92152404785156,0.8045761,-56.10128760337818,155.54489135742156,-2606.595236062999,3611.073265075663,,,,
uploads\video_7.mp4,42,6,69.25179362297058,249.6906280517578,0.66332257,-29.012365937232914,345.8828353881829,-962.2120195627183,10322.60898590084,,,,
uploads\video_7.mp4,42,7,112.49335885047913,487.8125,0.73509324,-38.49190950393669,140.75416564941378,-1264.4853937625844,3939.4284820556472,179.30135177237852,,,
uploads\video_7.mp4,42,8,98.89268159866333,234.21302795410156,0.32995963,405.62365651130597,1970.2662658691368,11527.06368327136,57409.27644729592,,132.53025305932005,,
uploads\video_7.mp4,42,9,142.53639578819275,554.6625900268555,0.63912386,-51.7618703842162,172.67093658447232,-3132.8317916393257,2847.755661010717,,,,
uploads\video_7.mp4,42,10,114.79838490486145,174.6776580810547,0.3367847,264.2694818973536,892.0876312255841,7676.185441017121,25342.98338890065,,,,
uploads\video_7.mp4,42,11,183.7970209121704,384.5272445678711,0.60002947,9.926490783691387,-100.52051544189433,-1649.2691445350706,-3849.4716644287014,,,,
uploads\video_7.mp4,42,12,187.61605739593506,290.20347595214844,0.47955823,105.05079746246317,434.2698669433585,2991.48726224898,12055.336418151805,,,,
uploads\video_7.mp4,42,13,227.6424264907837,425.1203918457031,0.44031727,18.189647197723353,61.92523956298816,715.4658865928634,2138.5597229003843,,,66.09094402335778,
uploads\video_7.mp4,42,14,248.0939269065857,281.4137840270996,0.42062676,134.7711539268491,192.27500915527304,3963.2590985298,6122.100410461405,,,,159.5298569742884
uploads\video_7.mp4,42,15,259.95229482650757,330.6714630126953,0.0903746,-97.78825521469096,44.85450744628897,-2993.9054131507764,979.4192886352479,,,,
uploads\video_7.mp4,42,16,276.35464668273926,287.5243949890137,0.10741117,109.67739343643167,-42.83115386962882,2824.0754270553452,-908.5189437866154,,,,
uploads\video_7.mp4,43,0,36.79941684007645,389.38831329345703,0.7221084,151.17480129003494,134.03915405273412,8975.474613010847,-2139.9713134765534,,,,
uploads\video_7.mp4,43,1,28.042189478874207,405.90911865234375,0.65298176,59.74554866552341,151.31786346435516,4962.927643954734,-57.329826354980355,,,,
uploads\video_7.mp4,43,2,26.059441566467285,345.38734436035156,0.89469314,29.591157138347565,232.19558715820267,3123.438899517047,3540.782470703111,,,,
uploads\video_7.mp4,43,3,36.02984547615051,402.45426177978516,0.4264128,-9.720751941204052,-43.81351470947257,2408.494088351717,-7944.014701843229,,,,
uploads\video_7.mp4,43,4,40.83650350570679,259.4931221008301,0.72347754,-124.67789411544774,73.65438461303697,-2296.6072386503124,-2843.6812973022347,,,,
uploads\video_7.mp4,43,5,79.23728227615356,424.5383071899414,0.7553379,-23.675290346145584,191.8867111206051,940.3539204597433,1053.9127731323204,,,,
uploads\video_7.mp4,43,6,69.88703191280365,254.53994750976562,0.6607395,18.42191040515896,140.63026428222628,1375.5940139293616,-5952.32456207273,,,,
uploads\video_7.mp4,43,7,110.69706201553345,492.0530319213867,0.7804885,-52.092608213424576,122.9754257202146,-394.42026257514794,-515.5834579467751,178.77006098879147,,,
uploads\video_7.mp4,43,8,107.12979912757874,211.15432739257812,0.20465451,238.87640833854627,-668.7023162841783,-4835.670197010021,-76530.08888244598,,170.64618348876022,,
uploads\video_7.mp4,43,9,140.40342807769775,559.5526885986328,0.6585921,-61.85606360435474,141.81285858154268,-292.7316033840169,-894.8842620849575,,,,
uploads\video_7.mp4,43,10,119.83972549438477,190.24145126342773,0.4030246,146.19887709617586,451.35000228881745,-3424.0475392341477,-12781.391239166207,,,,
uploads\video_7.mp4,43,11,179.85907673835754,386.61983489990234,0.8662925,-114.20038104057289,60.68511962890613,-3599.679282903657,4674.9634170532045,,,,
uploads\video_7.mp4,43,12,183.39486122131348,282.5806427001953,0.745265,-122.41468906402564,-221.06216430664017,-6596.499109268162,-19004.628906249924,,,,
uploads\video_7.mp4,43,13,225.41919708251953,425.6424331665039,0.59926397,-64.47365283966052,15.139198303222626,-2397.2357010841274,-1356.7951965331977,,,71.76755514293008,
uploads\video_7.mp4,43,14,247.11112260818481,282.6421928405762,0.47524896,-28.50132465362543,35.62385559082024,-4734.901878833753,-4542.8834533691215,,,,179.99357907309445
uploads\video_7.mp4,43,15,263.1974673271179,333.7482452392578,0.19133398,94.11000251770001,89.22668457031232,5565.049474239327,1286.7931365966745,,,,
uploads\video_7.mp4,43,16,279.2192244529724,282.6697540283203,0.16378568,83.0727553367613,-140.78458786010714,-771.5345048904392,-2840.6495857238656,,,,
uploads\video_7.mp4,44,0,36.50701582431793,392.56824493408203,0.70492893,-8.479629456996955,92.21801757812541,-4629.9784916639455,-1212.812957763658,,,,
uploads\video_7.mp4,44,1,26.70463353395462,409.1518020629883,0.7617279,-38.78912240266817,94.03781890869182,-2857.505460977569,-1661.1212921142442,,,,
uploads\video_7.mp4,44,2,23.99936556816101,347.55149841308594,0.8509233,-59.74220395088222,62.76046752929715,-2590.667471587675,-4913.618469238281,,,,
uploads\video_7.mp4,44,3,36.617155373096466,407.6726531982422,0.5483624,17.031987011432722,151.3333511352546,775.82942962647,5659.259109497113,,,,
uploads\video_7.mp4,44,4,39.61604744195938,260.9515571594238,0.66442966,-35.39322584867493,42.294616699218935,2589.255379736423,-909.433269500727,,,,
uploads\video_7.mp4,44,5,79.58209097385406,428.1461715698242,0.78203714,9.999452233314559,104.62806701660203,976.5675348043485,-2530.5006790161,,,,
uploads\video_7.mp4,44,6,69.69557046890259,250.14657974243164,0.58877295,-5.552381873130823,-127.40766525268612,-695.2544760704068,-7773.099956512494,,,,
uploads\video_7.mp4,44,7,110.97412347793579,492.7960205078125,0.8107945,8.034782409668004,21.546669006347752,1743.6943280696926,-2941.4339447021516,179.5781274583719,,,
uploads\video_7.mp4,44,8,107.98906087875366,212.0695686340332,0.27898204,24.918590784072986,26.541996002197383,-6204.776709079752,20162.085056304986,,175.67009867131827,,
uploads\video_7.mp4,44,9,143.26146125793457,560.5549240112305,0.50564694,82.88296222686805,29.06482696533216,4197.43174910548,-3269.69291687012,,,,
uploads\video_7.mp4,44,10,123.95397663116455,193.5952377319336,0.33095583,119.3132829666143,97.25980758667035,-779.682229757289,-10268.61564636231,,,,
uploads\video_7.mp4,44,11,178.28795671463013,387.3435974121094,0.8297702,-45.56248068809529,20.989112854004,1990.4991102218594,-1151.1841964721668,,,,
uploads\video_7.mp4,44,12,182.08948373794556,280.4238510131836,0.6643812,-37.85594701766985,-62.54695892334012,2452.203519344329,4596.940956115722,,,,
uploads\video_7.mp4,44,13,224.92815971374512,427.8923797607422,0.7052258,-14.240083694458072,65.24845123291044,1456.7735052108774,1453.168334960953,,,70.48171023040732,
uploads\video_7.mp4,44,14,247.03104257583618,279.8091697692871,0.52022433,-2.3223209381103618,-82.15766906738318,759.1911077499403,-3415.6642150879143,,,,169.6545273772049
uploads\video_7.mp4,44,15,260.10550260543823,338.5220718383789,0.2930243,-89.66697692871134,138.44097137451234,-5329.532403945953,1427.2143173218071,,,,
uploads\video_7.mp4,44,16,276.1944651603699,284.8482322692871,0.14813969,-87.71801948547402,63.17586898803739,-4952.932469844846,5914.853248596218,,,,
uploads\video_7.mp4,45,0,35.580092668533325,392.24681854248047,0.69623923,-26.880771517753548,-9.321365356445295,-533.6331197619401,-2944.6421051025445,,,,
uploads\video_7.mp4,45,1,26.131429374217987,409.5877456665039,0.76419675,-16.622920632362334,12.6423645019531,642.8198513388679,-2360.4681777954183,,,,
uploads\video_7.mp4,45,2,23.46332609653473,347.5041961669922,0.84586036,-15.54514467716214,-1.3717651367187473,1281.7147189378798,-1859.8347473144572,,,,
uploads\video_7.mp4,45,3,34.28265988826752,406.0983657836914,0.37914646,-67.70036906003938,-45.654335021972564,-2457.238326072686,-5712.642898559576,,,,
uploads\video_7.mp4,45,4,39.530948996543884,261.63808822631836,0.69727063,-2.467854917049403,19.909400939941367,954.8357570171385,-649.1712570190482,,,,
uploads\video_7.mp4,45,5,77.53899335861206,427.1495819091797,0.64843255,-59.24983084201801,-28.90110015869135,-2008.2292091846405,-3872.3458480834997,,,,
uploads\video_7.mp4,45,6,69.25667524337769,253.41062545776367,0.44144857,-12.727961540222143,94.65732574462872,-208.09181034564787,6439.884738922118,,,,
uploads\video_7.mp4,45,7,110.69503426551819,493.53893280029297,0.8591895,-8.093587160110458,21.54445648193355,-467.7227175235745,-0.0641632080118305,179.2455665834819,,,
uploads\video_7.mp4,45,8,106.60783052444458,213.46153259277344,0.26749974,-40.0556802749633,40.36695480346672,-1884.2538607120484,400.9238052368099,,153.19786161267467,,
uploads\video_7.mp4,45,9,141.65745735168457,557.6336288452148,0.7340375,-46.51611328124991,-84.71755981445295,-3752.5731897354135,-3299.689216613762,,,,
uploads\video_7.mp4,45,10,116.0805881023407,181.0103988647461,0.42351308,-228.32826733589127,-364.96032714843676,-10081.604958772641,-13404.383907318079,,,,
uploads\video_7.mp4,45,11,174.02751445770264,381.4595031738281,0.8199346,-123.55282545089698,-170.6387329101559,-2261.7199981212443,-5557.207527160626,,,,
uploads\video_7.mp4,45,12,178.39415073394775,277.66637802124023,0.8740246,-107.16465711593607,-79.96671676635727,-2009.9525928497162,-505.1729774474962,,,,
uploads\video_7.mp4,45,13,222.36523389816284,429.8155975341797,0.6280136,-74.32484865188584,55.773315429687386,-1742.4581837654018,-274.778938293468,,,67.1296185076535,
uploads\video_7.mp4,45,14,244.980890750885,278.4427261352539,0.51329076,-59.454402923583864,-39.62686538696281,-1656.8303775787283,1233.3933067321882,,,,154.38640913897896
uploads\video_7.mp4,45,15,258.8805913925171,340.07118225097656,0.46864623,-35.522425174713064,44.92420196533194,1570.1920008659467,-2711.986312866226,,,,
uploads\video_7.mp4,45,16,277.243230342865,294.3748664855957,0.16567756,30.414190292358338,276.27239227294865,3425.8340835571316,6179.799175262414,,,,
uploads\video_7.mp4,46,0,35.027689039707184,392.7792739868164,0.71645296,-16.019705235958067,15.441207885742157,314.9709221720683,718.1146240234347,,,,
uploads\video_7.mp4,46,1,25.44117897748947,408.99330139160156,0.7482357,-20.017261505126914,-17.238883972167933,-98.43588531017264,-866.5562057495082,,,,
uploads\video_7.mp4,46,2,23.073260486125946,346.6965103149414,0.84090024,-11.311902701854683,-23.42288970947261,122.76401728391602,-639.4826126098608,,,,
uploads\video_7.mp4,46,3,33.20316731929779,406.3482666015625,0.37927467,-31.305284500122006,7.2471237182617045,1055.4574522376017,1534.1423034667907,,,,
uploads\video_7.mp4,46,4,39.239800572395325,261.2359619140625,0.7113879,-8.443304300308212,-11.661663055419899,-173.2880321145051,-915.5608558654749,,,,
uploads\video_7.mp4,46,5,77.39269495010376,429.0036392211914,0.75926334,-4.242653846740714,53.76766204833974,1595.2081328630381,2397.3941040038967,,,,
uploads\video_7.mp4,46,6,74.30449604988098,261.31601333618164,0.56328523,146.3868033885953,229.25624847412064,4614.3281829356965,3903.3687591552575,,,,
uploads\video_7.mp4,46,7,113.21877837181091,493.4550094604492,0.78732383,73.18857908248887,-2.433776855468745,2357.182821035376,-695.3687667846652,178.30432485228832,,,
uploads\video_7.mp4,46,8,133.4116494655609,240.3932762145996,0.30178532,777.3107492923721,781.0205650329574,23703.626457452676,21478.954696655186,,98.4726927292748,,
uploads\video_7.mp4,46,9,145.30754685401917,555.4336929321289,0.59247285,105.85259556770303,-63.79814147949206,4418.692556619626,606.6631317138647,,,,
uploads\video_7.mp4,46,10,177.41177558898926,323.265380859375,0.2702754,1778.6044371128046,4125.39447784423,58201.048429012066,130220.28934478707,,,,
uploads\video_7.mp4,46,11,179.14745450019836,392.4446487426758,0.7641394,148.47826123237581,318.5692214965814,7888.901513814895,14187.030677795354,,,,
uploads\video_7.mp4,46,12,186.93542003631592,284.93539810180664,0.63731694,247.69680976867627,210.80158233642535,10290.982539653738,8432.28067398068,,,,
uploads\video_7.mp4,46,13,224.9649167060852,430.11890411376953,0.6887486,75.39080142974838,8.795890808105451,4341.753852367384,-1362.3453140258732,,,72.22017965485581,
uploads\video_7.mp4,46,14,249.53892946243286,279.7427558898926,0.48167196,132.18312263488744,37.700862884521406,5557.488241195657,2242.504119873038,,,,154.89863978178306
uploads\video_7.mp4,46,15,260.82813262939453,339.7671890258789,0.3630264,56.47869586944569,-8.815803527832013,2668.032510280598,-1558.4601593017514,,,,
uploads\video_7.mp4,46,16,275.3846526145935,289.33406829833984,0.13276881,-53.89875411987294,-146.18314743041964,-2445.075387954702,-12251.210651397656,,,,
uploads\video_7.mp4,47,0,34.88792985677719,395.86402893066406,0.7568083,-4.053016304969805,89.45789337158243,347.03397899866115,2146.4838790893773,,,,
uploads\video_7.mp4,47,1,25.686330199241638,415.7062530517578,0.8759598,7.109385430812868,194.6755981445321,786.6727611422572,6145.519981384328,,,,
uploads\video_7.mp4,47,2,21.65147379040718,350.5751419067383,0.66135484,-41.23181417584438,112.48031616210987,-867.6774327457049,3941.1929702759094,,,,
uploads\video_7.mp4,47,3,36.887328922748566,418.5270690917969,0.60898006,106.84068650007295,353.18527221679847,4006.233159005671,10032.20630645761,,,,
uploads\video_7.mp4,47,4,39.7262379527092,264.20032501220703,0.8260458,14.106684029102388,85.96652984619179,653.9496615529102,2831.2175941467513,,,,
uploads\video_7.mp4,47,5,76.40753030776978,431.5288543701172,0.79860204,-28.569774627685675,73.23123931884798,-705.486502647407,564.4437408447417,,,,
uploads\video_7.mp4,47,6,70.72420299053192,267.91858673095703,0.34192157,-103.8284987211232,191.47462844848718,-7256.243761181869,-1095.6669807433752,,,,
uploads\video_7.mp4,47,7,111.47595405578613,492.13794708251953,0.850129,-50.541905164718855,-38.19480895996111,-3588.18404316904,-1037.0699310302832,177.9436022350987,,,
uploads\video_7.mp4,47,8,113.32549810409546,234.962158203125,0.30117267,-582.4983894825008,-157.50242233276438,-39434.46502447149,-27217.16663360605,,136.32392455422573,,
uploads\video_7.mp4,47,9,144.52853679656982,554.3079376220703,0.61468565,-22.591291666030983,-32.64690399169936,-3724.872729778303,903.3858871459922,,,,
uploads\video_7.mp4,47,10,120.93231797218323,184.65450286865234,0.25385433,-1637.9042708873822,-4019.7154617309748,-99078.75253200585,-236208.18824768197,,,,
uploads\video_7.mp4,47,11,175.24228692054749,391.7721939086914,0.8465754,-113.24985980987599,-19.50119018554696,-7590.115510225336,-9804.041938781766,,,,
uploads\video_7.mp4,47,12,178.73373985290527,283.9552307128906,0.8543281,-237.84872531890974,-28.42485427856458,-14080.820517540056,-6937.5666618347395,,,,
uploads\video_7.mp4,47,13,224.2651391029358,436.3935852050781,0.6726885,-20.293550491333097,181.96575164795001,-2774.846205711375,5021.925964355515,,,69.90431457924682,
uploads\video_7.mp4,47,14,245.759117603302,279.29882049560547,0.45631856,-109.6145439147954,-12.874126434326229,-7012.132329940833,-1466.674690246588,,,,150.54643637956292
uploads\video_7.mp4,47,15,260.6133842468262,347.38391876220703,0.29262933,-6.227703094482449,220.88516235351662,-1818.4855699539241,6661.328010559139,,,,
uploads\video_7.mp4,47,16,273.39033365249634,292.4660873413086,0.10179109,-57.83524990081813,90.82855224609415,-114.15837764741092,6873.33929061893,,,,
uploads\video_7.mp4,48,0,33.07040065526962,400.17139434814453,0.68169457,-52.708346843719376,124.91359710693334,-1411.0045856237346,1028.2154083251744,,,,
uploads\video_7.mp4,48,1,24.456403255462646,419.9837112426758,0.64244103,-35.66788136959069,124.04628753662085,-1240.5407372117006,-2048.2500076294223,,,,
uploads\video_7.mp4,48,2,20.027228593826294,354.61830139160156,0.8624428,-47.103110700845626,117.25162506103493,-170.26759922503587,138.36795806882637,,,,
uploads\video_7.mp4,48,3,35.522189140319824,423.03367614746094,0.4554587,-39.589053690433424,130.69160461425756,-4246.462465524676,-6452.316360473674,,,,
uploads\video_7.mp4,48,4,37.49846488237381,266.63618087768555,0.7671823,-64.60541903972613,70.63982009887681,-2282.650988996022,-444.4745826721335,,,,
uploads\video_7.mp4,48,5,77.15877950191498,434.5289611816406,0.8467271,21.786226630210834,87.00309753417952,1460.3240364789958,399.3838882446137,,,,
uploads\video_7.mp4,48,6,66.6644436120987,259.8794746398926,0.4002515,-117.73302197456336,-233.1342506408687,-403.2311743497639,-12313.657493591296,,,,
uploads\video_7.mp4,48,7,113.07216882705688,492.4108123779297,0.6751301,46.290228366851714,7.913093566894515,2808.1318724155412,1337.1291732788104,174.4396568513213,,,
uploads\video_7.mp4,48,8,103.10813784599304,214.60742950439453,0.24798927,-296.3034474849695,-590.2871322631825,8299.65331792839,-12550.7565879821,,105.67956822239437,,
uploads\video_7.mp4,48,9,144.03634071350098,555.1789093017578,0.4876239,-14.273686408996554,25.25817871093745,241.210552453998,1679.2473983764642,,,,
uploads\video_7.mp4,48,10,140.89425086975098,230.76688766479492,0.053647384,578.8960540294636,1337.259159088132,64287.20942258841,155352.26400375378,,,,
uploads\video_7.mp4,48,11,175.42014956474304,400.64952850341797,0.8777542,5.158016681671132,257.4427032470698,3433.8284182548596,8031.372909545869,,,,
uploads\video_7.mp4,48,12,182.85717487335205,286.4406394958496,0.77846634,119.5796155929563,72.0768547058104,10365.421886444094,2914.5495605468686,,,,
uploads\video_7.mp4,48,13,221.20675563812256,437.2419738769531,0.6836823,-88.69312047958357,24.60327148437495,-1983.5875296592599,-4563.511924743668,,,72.56109634839184,
uploads\video_7.mp4,48,14,235.53558826446533,272.8057861328125,0.436649,-296.48235082626286,-188.29799652099572,-5419.166400432546,-5087.292232513405,,,,135.65198734960032
uploads\video_7.mp4,48,15,258.5871362686157,340.8335876464844,0.31885657,-58.76119136810291,-189.95960235595666,-1523.4711599349903,-11914.498176574702,,,,
uploads\video_7.mp4,48,16,273.75041484832764,294.7239685058594,0.32575008,10.442354679107645,65.47855377197253,1980.0505328178433,-735.1499557495255,,,,
uploads\video_7.mp4,49,0,29.54013079404831,403.11092376708984,0.706323,-102.37782597541789,85.24635314941389,-1440.4148948192542,-1150.3500747680616,,,,
uploads\video_7.mp4,49,1,19.52836185693741,419.52953338623047,0.64717364,-142.91320055723162,-13.171157836914036,-3110.114256441581,-3979.305915832504,,,,
uploads\video_7.mp4,49,2,15.999864935874939,356.8828582763672,0.6027759,-116.79354608058907,65.672149658203,-2021.0226260125555,-1495.804786682123,,,,
uploads\video_7.mp4,49,3,27.613462507724762,412.97595977783203,0.41987604,-229.35307234525635,-291.6737747192377,-5503.156540989854,-12248.59600067134,,,,
uploads\video_7.mp4,49,4,33.24606388807297,270.623722076416,0.70527065,-123.31962883472418,115.63869476318337,-1702.7120840549403,1304.9673652648876,,,,
uploads\video_7.mp4,49,5,74.68685030937195,431.13231658935547,0.59448147,-71.68594658374772,-98.50269317626933,-2710.6930232047926,-5379.6679306030055,,,,
uploads\video_7.mp4,49,6,67.13570773601532,266.7329216003418,0.5681274,13.666659593582127,198.74996185302695,3810.590765476212,12524.642162322949,,,,
uploads\video_7.mp4,49,7,109.97929215431213,488.66905212402344,0.54072857,-89.6934235095976,-108.51104736328104,-3943.525904417022,-3376.3000869750845,173.5194466543557,,,
uploads\video_7.mp4,49,8,79.46809709072113,165.3110694885254,0.34797308,-685.5611819028841,-1429.5944404602021,-11288.4742981195,-24339.91193771352,,148.21873240188626,,
uploads\video_7.mp4,49,9,140.98213076591492,555.021858215332,0.6058179,-88.57208847999556,-4.554481506347647,-2154.6536600589666,-864.5671463012661,,,,
uploads\video_7.mp4,49,10,103.72939109802246,135.043306350708,0.38201255,-1077.780933380125,-2775.983858108515,-48043.63263487797,-119284.04749870252,,,,
uploads\video_7.mp4,49,11,174.043607711792,394.9860382080078,0.80050886,-39.919713735580366,-164.2412185668942,-1307.254182100291,-12228.833732604931,,,,
uploads\video_7.mp4,49,12,179.52961564064026,285.02281188964844,0.83031785,-96.49921774864177,-41.1170005798339,-6266.286166906331,-3282.621803283678,,,,
uploads\video_7.mp4,49,13,221.91333532333374,436.89048767089844,0.7729002,20.490810871124225,-10.193099975585918,3166.3340091705195,-1009.0947723388631,,,74.53473328224936,
uploads\video_7.mp4,49,14,286.35366439819336,316.0243225097656,0.5193559,1473.7242078781098,1253.3375549316381,51335.9902024267,41807.4309921263,,,,94.01871335785357
uploads\video_7.mp4,49,15,271.4386296272278,334.13673400878906,0.19013375,372.693307399749,-194.20875549316366,12512.180464267682,-123.22544097900284,,,,
uploads\video_7.mp4,49,16,288.7566661834717,309.4938659667969,0.052836504,435.1812887191764,428.32702636718665,12317.429087161969,10522.605705261189,,,,
uploads\video_7.mp4,50,0,24.71104145050049,403.82030487060547,0.7622223,-140.04359096288744,20.572052001953217,-1092.3071846366215,-1875.554733276368,,,,
uploads\video_7.mp4,50,1,17.179115563631058,423.3222961425781,0.72611225,-68.12814250588447,109.99011993408251,2168.766683489077,3571.677055358916,,,,
uploads\video_7.mp4,50,2,10.786522999405861,358.61400604248047,0.62823844,-151.18691615760395,50.20328521728538,-997.4077322334359,-448.59706878661297,,,,
uploads\video_7.mp4,50,3,23.372780084609985,417.09415435791016,0.28843015,-122.97979027032906,119.42764282226615,3084.825180172905,11921.941108703664,,,,
uploads\video_7.mp4,50,4,29.99319612979889,270.44443130493164,0.6663456,-94.33316498994868,-5.199432373046898,840.6074514984932,-3504.3056869506936,,,,
uploads\video_7.mp4,50,5,70.00391185283661,428.4992218017578,0.5545695,-135.80521523952544,-76.35974884033237,-1859.4587910175621,642.1453857421747,,,,
uploads\video_7.mp4,50,6,66.02418959140778,274.1197967529297,0.6184567,-32.23402619361892,214.21937942504977,-1331.119887828836,448.6131095886638,,,,
uploads\video_7.mp4,50,7,106.49974822998047,490.7664108276367,0.50651914,-100.90677380561874,60.823402404785426,-325.18715858461474,4910.699043273949,175.96292274203603,,,
uploads\video_7.mp4,50,8,134.55873370170593,255.8138084411621,0.19694147,1597.6284617185663,2624.5794296264767,66212.49966502235,117571.04223251421,,104.8809772257662,,
uploads\video_7.mp4,50,9,139.02394652366638,556.4638137817383,0.53261447,-56.78734302520777,41.816711425781435,921.75761818885,1344.7645950317494,,,,
uploads\video_7.mp4,50,10,173.55032801628113,323.79817962646484,0.18043268,2024.8071706295104,5473.891324996973,89975.05501627983,239246.3803100602,,,,
uploads\video_7.mp4,50,11,169.6783447265625,393.42151641845703,0.7164812,-126.59262657165584,-45.371131896972855,-2513.5144722462,3447.232513427734,,,,
uploads\video_7.mp4,50,12,175.76322555541992,287.2257995605469,0.6815648,-109.22531247139025,63.88664245605497,-369.0567469597077,3045.1056480407906,,,,
uploads\video_7.mp4,50,13,217.5593376159668,437.8335952758789,0.8105972,-126.26593351364191,27.350120544433715,-4255.945587158237,1088.7533950805741,,,72.82430316370125,
uploads\video_7.mp4,50,14,249.52101230621338,322.48546600341797,0.15191366,-1068.1469106674242,187.3731613159188,-73714.26243782081,-30912.967414855997,,,,130.78914637572157
